,Actors,BoxOffice,Country,Director,Genre,Label,Language,Runtime,Title,Unnamed: 0,Writer,Year
3037,"John Cleese, Jack Black, Zahf Paroo, Stacey Scowley",7100000.0,USA,David Frankel,Comedy,0,English,100.0,The Big Year,3249.0,"Howard Franklin (screenplay), Mark Obmascik (book)",2011.0
3038,"Anne Hathaway, Jason Sudeikis, Austin Stowell, Tim Blake Nelson",3027134.0,Canada,Nacho Vigalondo,Comedy,1,English,109.0,Colossal,3250.0,Nacho Vigalondo,2016.0
3039,"Ranbir Kapoor, Deepika Padukone, Bipasha Basu, Minissha Lamba",691678.0,India,Siddharth Anand,Comedy,1,Hindi,152.0,Bachna Ae Haseeno,3251.0,"Aditya Chopra (story), Devika Bhagat (screenplay), Anvita Dutt Guptan (dialogue)",2008.0
3040,"Jackson Saikong, Salome Saikong, Samuel J. Esther, Gabriel J. Esther",7307.0,France,Pascal Plisson,Documentary,1,French,77.0,Sur le chemin de l'ecole,3252.0,"Marie-Claire Javoy, Pascal Plisson",2013.0
3041,"Charlie Hunnam, Astrid Berges-Frisbey, Jude Law, Djimon Hounsou",39037047.0,USA,Guy Ritchie,Action,0,English,126.0,King Arthur: Legend of the Sword,3253.0,"Joby Harold (screenplay by), Guy Ritchie (screenplay by), Lionel Wigram (screenplay by), David Dobkin (story by), Joby Harold (story by)",2017.0
3042,"Hailee Steinfeld, Haley Lu Richardson, Blake Jenner, Kyra Sedgwick",14260193.0,USA,Kelly Fremon Craig,Comedy,0,English,104.0,The Edge of Seventeen,3254.0,Kelly Fremon Craig,2016.0
3043,"Bruce Willis, John Malkovich, Mary-Louise Parker, Helen Mirren",53215979.0,USA,Dean Parisot,Action,0,English,116.0,RED 2,3255.0,"Jon Hoeber, Erich Hoeber, Warren Ellis (characters), Cully Hamner (characters)",2013.0
3044,"Mia Wasikowska, Nicole Kidman, David Alford, Matthew Goode",1700000.0,UK,Chan-wook Park,Drama,1,English,99.0,Stoker,3256.0,Wentworth Miller,2013.0
3045,"Wallace Shawn, Julie Hagerty, Joanna Howard, Lisa Joyce",46874.0,USA,Jonathan Demme,Drama,1,English,130.0,A Master Builder,3257.0,"Henrik Ibsen (play), Wallace Shawn",2013.0
3046,"Antonio Banderas, Elena Anaya, Marisa Paredes, Jan Cornet",3185193.0,Spain,Pedro Almodovar,Drama,1,Spanish,120.0,The Skin I Live In,3258.0,"Thierry Jonquet (novel), Pedro Almodovar, Agustin Almodovar (collaboration)",2011.0
3047,"Mickey Rourke, Megan Fox, Bill Murray, Kelly Lynch",2100.0,USA,Mitch Glazer,Drama,1,English,94.0,Passion Play,3259.0,Mitch Glazer (screenplay),2010.0
3048,"Liam Neeson, Maggie Grace, Famke Janssen, Leland Orser",139852115.0,France,Olivier Megaton,Action,0,English,92.0,Taken 2,3260.0,"Luc Besson, Robert Mark Kamen, Luc Besson (based on characters created by), Robert Mark Kamen (based on characters created by)",2012.0
3049,"Misty Miller, Stephanie Renz, Malerie Grady, Randy Carfagno",1064277.0,USA,Matthew Diamond,Adventure,1,English,88.0,The Oogieloves in the Big Balloon Adventure,3261.0,"Scott Stabile, Kenn Viselman (creator: The Oogieloves), Alex J Greene (based on characters by), Carol Sweeney (based on characters by)",2012.0
3050,"Jason Statham, Saffron Burrows, Stephen Campbell Moore, Daniel Mays",30028592.0,UK,Roger Donaldson,Crime,0,English,111.0,The Bank Job,3262.0,"Dick Clement, Ian La Frenais",2008.0
3051,"Kristen Wiig, Terry Crews, Maya Rudolph, Tom Yi",166500000.0,USA,Paul Feig,Comedy,0,English,125.0,Bridesmaids,3263.0,"Kristen Wiig, Annie Mumolo",2011.0
3052,"Garance Marillier, Ella Rumpf, Rabah Nait Oufella, Laurent Lucas",508425.0,France,Julia Ducournau,Drama,1,French,99.0,Raw,3264.0,"Julia Ducournau (dialogue), Julia Ducournau (screenplay)",2016.0
3053,"Hani Furstenberg, Gael Garcia Bernal, Bidzina Gujabidze, Tali Pitakhelauri",128519.0,USA,Julia Loktev,Thriller,1,English,113.0,The Loneliest Planet,3265.0,"Tom Bissell (short story ""Expensive Trips Nowhere"" from the collection 'God Lives In St. Petersburg'), Mikhail Lermontov (excerpt from 'A Hero Of Our Time'), Julia Loktev",2011.0
3054,"Joseph Gordon-Levitt, Dania Ramirez, Sean Kennedy, Kym Perfetto",20275446.0,USA,David Koepp,Action,0,English,91.0,Premium Rush,3266.0,"David Koepp, John Kamps",2012.0
3055,"George Clooney, Shailene Woodley, Amara Miller, Nick Krause",78500000.0,USA,Alexander Payne,Comedy,0,English,115.0,The Descendants,3267.0,"Alexander Payne (screenplay), Nat Faxon (screenplay), Jim Rash (screenplay), Kaui Hart Hemmings (novel)",2011.0
3056,"Nichole Alred, Jas Boothe, Rachel Engler, Hope Garcia",8237.0,USA,Lysa Heslov,Documentary,1,English,103.0,Served Like a Girl,3268.0,"Tchavdar Georgiev, Lysa Heslov",2017.0
3057,"Adam Scott, Taylor Schilling, RJ Hermes, Kyle Field",1109808.0,USA,Patrick Brice,Comedy,1,English,79.0,The Overnight,3269.0,Patrick Brice,2015.0
3058,"Dariel Arrechaga, Anailin de la Rua de la Torre, Javier Nunez Florian, Maria Adelaida Mendez Bonet",43419.0,USA,Lucy Mulloy,Drama,1,Spanish,90.0,Una noche,3270.0,Lucy Mulloy,2012.0
3059,"Noah Ringer, Dev Patel, Nicola Peltz, Jackson Rathbone",131564731.0,USA,M. Night Shyamalan,Action,0,English,103.0,The Last Airbender,3271.0,M. Night Shyamalan,2010.0
3060,"Ronald Wright, Mark Levine, Robert Wright, Marina Silva",47139.0,Canada,"Mathieu Roy, Harold Crooks(co-director)",Documentary,1,English,86.0,Surviving Progress,3272.0,"Harold Crooks, Mathieu Roy",2011.0
3061,"Audrey Tautou, Gilles Lellouche, Anais Demoustier, Catherine Arditi",52369.0,France,Claude Miller,Drama,1,French,110.0,Therese,3274.0,"Francois Mauriac (novel), Claude Miller (scenario,  adaptation and dialogue), Natalie Carter (scenario,  adaptation and dialogue)",2012.0
3062,"Sean Penn, Holt McCallany, Wade Williams, James Landry Hebert",45996718.0,USA,Ruben Fleischer,Action,0,English,113.0,Gangster Squad,3275.0,"Will Beall, Paul Lieberman (book)",2013.0
3063,"Anna Kendrick, Daniel Huttlestone, James Corden, Emily Blunt",89789227.0,USA,Rob Marshall,Adventure,0,English,125.0,Into the Woods,3276.0,"James Lapine (screenplay by), James Lapine (based on the musical by)",2014.0
3064,"Ray Liotta, Ashley Judd, Seth Green, Joe Pantoliano",2817092.0,USA,Dustin Marcellino,Drama,1,English,107.0,The Identical,3277.0,Howard Klausner,2014.0
3065,"Devon Jordan, Ashley Cutrona, Erika Corvette, London Clark",531806.0,USA,Stewart Raffill,Musical,1,English,105.0,Standing Ovation,3278.0,Stewart Raffill,2010.0
3066,"Eli Roth, Andrea Osvart, Ariel Levy, Natasha Yarovenko",40179.0,USA,Nicolas Lopez,Action,1,Spanish,89.0,Aftershock,3279.0,"Nicolas Lopez (story by), Eli Roth (story by), Nicolas Lopez (screenplay by), Eli Roth (screenplay by), Guillermo Amoedo (screenplay by)",2012.0
3067,"Thomas Dekker, Haley Bennett, Chris Zylka, Roxane Mesquida",116478.0,USA,Gregg Araki,Comedy,1,English,86.0,Kaboom,3280.0,Gregg Araki (screenplay),2010.0
3068,"Zach Galifianakis, Isla Fisher, Jon Hamm, Gal Gadot",14896798.0,USA,Greg Mottola,Action,0,English,105.0,Keeping Up with the Joneses,3281.0,Michael LeSieur,2016.0
3069,"Guillaume Canet, Ana Girardot, Jean-Yves Berteloot, Patrick Azam",310.0,France,Cedric Anger,Crime,1,French,111.0,Next Time I'll Aim for the Heart,3282.0,"Cedric Anger (scenario), Yvan Stefanovitch (book), Martine Laroche (book)",2014.0
3070,"Juliette Binoche, Anais Demoustier, Joanna Kulig, Louis-Do de Lencquesaing",157427.0,France,Malgorzata Szumowska,Drama,1,French,99.0,Elles,3283.0,"Tine Byrckel, Malgorzata Szumowska",2011.0
3071,"Isabelle Carre, Louis-Ronan Choisy, Pierre Louis-Calixte, Melvil Poupaud",23604.0,France,Francois Ozon,Drama,1,French,88.0,Hideaway (Le refuge),3284.0,"Mathieu Hippeau (screenplay), Francois Ozon (screenplay)",2009.0
3072,"Mark Duplass, Sarah Paulson, Clu Gulager, James Andrews",5159.0,USA,Alex Lehmann,Drama,1,English,80.0,Blue Jay,3285.0,Mark Duplass,2016.0
3073,"Josh Brolin, Colin Hanks, Toby Jones, Dennis Boutsikaris",25517500.0,USA,Oliver Stone,Biography,0,English,129.0,W.,3286.0,Stanley Weiser,2008.0
3074,"Dharmendra, Sunny Deol, Bobby Deol, Neha Sharma",84004.0,India,Sangeeth Sivan,Action,1,Hindi,154.0,Yamla Pagla Deewana 2,3287.0,"Jasvinder Bath (screenplay and dialogue), Lynda Deol (story)",2013.0
3075,"Ewan McGregor, Jennifer Connelly, Dakota Fanning, Peter Riegert",541457.0,Hong Kong,Ewan McGregor,Crime,1,English,108.0,American Pastoral,3288.0,"Philip Roth (based on the novel by), John Romano (screenplay by)",2016.0
3076,"Aziz Ansari, Joy Behar, Christopher Campbell, Alain Chabat",161317423.0,USA,"Steve Martino, Mike Thurmeier",Animation,0,English,88.0,Ice Age: Continental Drift,3290.0,"Michael Berg (screenplay), Jason Fuchs (screenplay), Michael Berg (story), Lori Forte (story)",2012.0
3077,"Will Ferrell, Zach Galifianakis, Jason Sudeikis, Dylan McDermott",86897182.0,USA,Jay Roach,Comedy,0,English,85.0,The Campaign,3291.0,"Chris Henchy (screenplay), Shawn Harwell (screenplay), Adam McKay (story), Chris Henchy (story), Shawn Harwell (story)",2012.0
3078,"Rooney Mara, Georgia King, Brie Larson, Amy Ferguson",5005.0,USA,"Francesca Gregorini, Tatiana von Furstenberg",Drama,1,English,96.0,Tanner Hall,3292.0,"Tatiana von Furstenberg, Francesca Gregorini",2009.0
3079,"Hsiao-chuan Chang, Lun-mei Gwei, Rhydian Vaughan, Bryan Shu-Hao Chang",56810.0,Taiwan,Ya-che Yang,Drama,1,Min Nan,106.0,Girlfriend Boyfriend,3293.0,Ya-che Yang,2012.0
3080,"Philip Seymour Hoffman, Catherine Keener, Sadie Goldstein, Tom Noonan",3000000.0,USA,Charlie Kaufman,Comedy,1,English,124.0,"Synecdoche, New York",3294.0,Charlie Kaufman,2008.0
3081,"Anthony Weiner, Huma Abedin, Jordan Zain Weiner, Barbara Morgan",1675196.0,USA,"Josh Kriegman, Elyse Steinberg",Documentary,1,English,96.0,Weiner,3295.0,"Josh Kriegman, Elyse Steinberg, Eli B. Despres",2016.0
3082,"Diane Lane, Arnaud Viard, Alec Baldwin, Elise Tielrooy",5617321.0,Japan,Eleanor Coppola,Comedy,1,English,92.0,Paris Can Wait,3296.0,Eleanor Coppola,2016.0
3083,"Noriko Shinohara, Ushio Shinohara, Alex Shinohara, Ethan Cohen",199274.0,USA,Zachary Heinzerling,Documentary,1,English,82.0,Cutie and the Boxer,3297.0,Zachary Heinzerling,2013.0
3084,"Robert De Niro, Al Pacino, 50 Cent, Carla Gugino",39983772.0,USA,Jon Avnet,Crime,0,English,101.0,Righteous Kill,3298.0,Russell Gewirtz,2008.0
3085,"Stephan James, Jason Sudeikis, Eli Goree, Shanice Banton",14319394.0,Canada,Stephen Hopkins,Biography,0,English,134.0,Race,3299.0,"Joe Shrapnel, Anna Waterhouse",2016.0
3086,"Masami Nagasawa, Jun'ichi Okada, Keiko Takeshita, Yuriko Ishida",696519.0,Japan,Goro Miyazaki,Animation,1,Japanese,91.0,From Up on Poppy Hill,3300.0,"Tetsuro Sayama (original story), Hayao Miyazaki (screenplay), Keiko Niwa (screenplay), Patrick Mullen (Additional Dialogue,  English Language Adaptation), Chizuru Takahashi (comic), Tetsuro Sayama (comic)",2011.0
3087,"David Oyelowo, Hani Furstenberg, Neal Lerner, Teyonah Parris",15138.0,USA,Maris Curran,Drama,1,English,82.0,Five Nights in Maine,3301.0,Maris Curran,2015.0
3088,"John Travolta, Jonathan Rhys Meyers, Kasia Smutniak, Richard Durden",23979741.0,France,Pierre Morel,Action,0,English,92.0,From Paris with Love,3302.0,"Adi Hasak (screenplay), Luc Besson (story)",2010.0
3089,"Jay Bastian, Joe Biden, Cait Brasel, Gene Burris Jr.",33349941.0,USA,"Dinesh D'Souza, John Sullivan",Documentary,0,English,87.0,2016: Obama's America,3303.0,"Dinesh D'Souza, John Sullivan, Dinesh D'Souza (books)",2012.0
3090,"Glenn Beck, Andrew Breitbart, C.L. Bryant, Herman Cain",47813.0,USA,Pritchett Cotten,Documentary,1,English,108.0,Runaway Slave,3304.0,Pritchett Cotten,2012.0
3091,"Sonam Kapoor, Shabana Azmi, Yogendra Tikku, Abrar Zahoor",1255246.0,India,Ram Madhvani,Biography,1,Hindi,122.0,Neerja,3305.0,"Saiwyn Quadras (story and screenplay), Sanyukta Chawla Shaikh (dialogue)",2016.0
3092,"Christopher Abbott, Cynthia Nixon, Kid Cudi, Makenzie Leigh",101368.0,USA,Josh Mond,Drama,1,English,85.0,James White,3306.0,Josh Mond,2015.0
3093,"Ameko Eks Mass Carroll, Thomas Dekker, Mira Sorvino, Emma Macgillivray",407.0,Canada,Gaby Dellal,Drama,1,English,92.0,Abandoned,3307.0,"Leslie Schwartz (novel), Catherine Trieschmann (screenplay)",2011.0
3094,"Dennis Quaid, Ben Foster, Cam Gigandet, Antje Traue",10261085.0,Germany,Christian Alvart,Action,0,English,108.0,Pandorum,3308.0,"Travis Milloy (screenplay), Travis Milloy (story), Christian Alvart (story)",2009.0
3095,"Britt Robertson, Dylan O'Brien, Craig Roberts, Joshua Malina",17061.0,USA,Jonathan Kasdan,Comedy,1,English,95.0,The First Time,3309.0,Jonathan Kasdan,2012.0
3096,"Vivek Oberoi, Riteish Deshmukh, Aftab Shivdasani, Karishma Tanna",404789.0,India,Indra Kumar,Comedy,1,Hindi,137.0,Grand Fun,3310.0,"Tushar Hiranandani (story and screenplay), Milap Zaveri (dialogue), Milap Zaveri (story and screenplay)",2013.0
3097,"Zachary Levi, Philip Orbanes, Ken Koury, Matthew McNally",5054.0,USA,Kevin Tostado,Documentary,1,English,88.0,Under the Boardwalk: The Monopoly Story,3311.0,"Kevin Tostado, Craig Bentley",2010.0
3098,"Alden Ehrenreich, Alice Englert, Jeremy Irons, Viola Davis",19445217.0,USA,Richard LaGravenese,Drama,0,English,124.0,Beautiful Creatures,3312.0,"Richard LaGravenese (screenplay), Kami Garcia (based on the novel ""Beautiful Creatures"" by), Margaret Stohl (based on the novel ""Beautiful Creatures"" by)",2013.0
3099,"Jacir Eid Al-Hwietat, Hassan Mutlag Al-Maraiyeh, Hussein Salameh Al-Sweilhiyeen, Jack Fox",128430.0,United Arab Emirates,Naji Abu Nowar,Adventure,1,Arabic,100.0,Theeb,3313.0,"Naji Abu Nowar, Bassel Ghandour",2014.0
3100,"Onni Tommila, Jorma Tommila, Tommi Korpela, Rauno Juvonen",236210.0,Finland,Jalmari Helander,Adventure,1,Finnish,84.0,Rare Exports: A Christmas Tale,3314.0,"Jalmari Helander, Jalmari Helander (based on the original idea by), Juuso Helander (based on the original idea by), Petri Jokiranta (dramaturge), Sami Parkkinen (dramaturge)",2010.0
3101,"Kirk Cameron, Darren Doane, Bridgette Cameron, Ben Kientz",2778297.0,USA,Darren Doane,Comedy,1,English,79.0,Saving Christmas,3315.0,"Darren Doane, Cheston Hervey",2014.0
3102,"Robert De Niro, Jeffrey Dean Morgan, Dave Bautista, Kate Bosworth",28688.0,USA,Scott Mann,Action,1,English,93.0,Heist,3316.0,"Stephen C. Sepher (original screenplay by), Stephen C. Sepher (story by), Max Adams (screenplay by)",2015.0
3103,"Ryan Gosling, Carey Mulligan, Bryan Cranston, Albert Brooks",34300000.0,USA,Nicolas Winding Refn,Crime,0,English,100.0,Drive,3317.0,"Hossein Amini (screenplay), James Sallis (book)",2011.0
3104,"Shahid Kapoor, Sonam Kapoor, Anupam Kher, Supriya Pathak",725966.0,India,Pankaj Kapur,Drama,1,Hindi,161.0,Mausam,3318.0,"Carl Austin (story and additional screenplay), Pankaj Kapur (screenplay & dialogue)",2011.0
3105,"Lucas Till, Jane Levy, Thomas Lennon, Barry Pepper",33243820.0,USA,Chris Wedge,Action,0,English,104.0,Monster Trucks,3319.0,"Derek Connolly (screenplay by), Matthew Robinson (story by), Jonathan Aibel (story by), Glenn Berger (story by)",2016.0
3106,"Jean Dujardin, Gilles Lellouche, Geraldine Nakache, Priscilla de Laforcade",6674.0,France,"Emmanuelle Bercot, Fred Cavaye, Alexandre Courtes, Jean Dujardin, Michel Hazanavicius, Jan Kounen, Eric Lartigau, Gilles Lellouche",Comedy,1,French,109.0,The Players,3320.0,"Nicolas Bedos, Philippe Caveriviere, Jean Dujardin, Stephane Joly, Gilles Lellouche",2012.0
3107,"Brian Cox, Miranda Richardson, John Slattery, Julian Wadham",1279681.0,UK,Jonathan Teplitzky,Biography,1,English,105.0,Churchill,3321.0,Alex von Tunzelmann,2017.0
3108,"Simon Merrells, Gemma Whelan, Emily Blunt, Benicio Del Toro",61937495.0,USA,Joe Johnston,Drama,0,English,103.0,The Wolfman,3322.0,"Andrew Kevin Walker (screenplay), David Self (screenplay), Curt Siodmak",2010.0
3109,"Jim Broadbent, Ruth Sheen, Lesley Manville, Oliver Maltman",3200000.0,UK,Mike Leigh,Comedy,1,English,129.0,Another Year,3323.0,Mike Leigh,2010.0
3110,"Jessica Alba, Kathy Bates, Jessica Biel, Bradley Cooper",110500000.0,USA,Garry Marshall,Comedy,0,English,125.0,Valentine's Day,3324.0,"Katherine Fugate (screenplay), Katherine Fugate (story), Abby Kohn (story), Marc Silverstein (story)",2010.0
3111,"Caitlin Stasey, Rachel Hurd-Wood, Lincoln Lewis, Deniz Akdeniz",8996537.0,Australia,Stuart Beattie,Action,0,English,103.0,"Tomorrow, When the War Began",3325.0,"John Marsden (novel), Stuart Beattie",2010.0
3112,"Justin Timberlake, Ben Affleck, Gemma Arterton, Anthony Mackie",19316646.0,USA,Brad Furman,Crime,0,English,88.0,Runner Runner,3326.0,"Brian Koppelman, David Levien",2013.0
3113,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson",295457212.0,USA,Francis Lawrence,Action,0,English,123.0,The Hunger Games: Mockingjay - Part 1,3327.0,"Peter Craig (screenplay), Danny Strong (screenplay), Suzanne Collins (adaptation), Suzanne Collins (novel)",2014.0
3114,"Miranda Otto, Marton Csokas, Essie Davis, Rohan Nichol",132240.0,Australia,Shirley Barrett,Drama,1,English,121.0,South Solitary,3328.0,Shirley Barrett,2010.0
3115,"Gemma Jones, Pauline Collins, Anthony Hopkins, Rupert Frazer",3200000.0,USA,Woody Allen,Comedy,1,English,98.0,You Will Meet a Tall Dark Stranger,3329.0,Woody Allen,2010.0
3116,"Sacha Baron Cohen, Sayed Badreya, Rocky Citron, Liam Campora",57700000.0,USA,Larry Charles,Comedy,0,English,83.0,The Dictator,3330.0,"Sacha Baron Cohen, Alec Berg, David Mandel, Jeff Schaffer",2012.0
3117,"Mauricio Kuri, Adrian Alonso, Ruben Blades, Catalina Sandino Moreno",5669081.0,Mexico,Dean Wright,Drama,1,Spanish,145.0,For Greater Glory: The True Story of Cristiada,3331.0,Michael Love,2012.0
3118,"Mary Margaret O'Hara, Bobby Sommer, Ela Piplits, Marcus O'Hara",124184.0,Austria,Jem Cohen,Drama,1,English,107.0,Museum Hours,3332.0,"Jem Cohen, Natalie Lettner, Mary Margaret O'Hara (additional dialogue), Bobby Sommer (additional dialogue)",2012.0
3119,"Sean Hayes, Will Sasso, Chris Diamantopoulos, Jane Lynch",41800000.0,USA,"Bobby Farrelly, Peter Farrelly",Comedy,0,English,92.0,The Three Stooges,3333.0,"Mike Cerrone, Bobby Farrelly, Peter Farrelly",2012.0
3120,"Billy Crystal, Bette Midler, Marisa Tomei, Tom Everett Scott",77253083.0,USA,Andy Fickman,Comedy,0,English,105.0,Parental Guidance,3334.0,"Lisa Addario, Joe Syracuse",2012.0
3121,"Wesley Snipes, RJ Mitte, Jedidiah Goodacre, Laura Bilgeri",19566.0,Canada,Mauro Borrelli,Action,1,English,90.0,The Recall,3335.0,"Mauro Borrelli (story by), Reggie Keyohara III, Sam Acton King, Teddy Wynne (additional writer)",2017.0
3122,"Nicole Kidman, Tim Roth, Frank Langella, Paz Vega",640122.0,France,Olivier Dahan,Biography,1,English,103.0,Grace of Monaco,3336.0,Arash Amel (screenplay),2014.0
3123,"Joseph Gordon-Levitt, Devin Brochu, Rainn Wilson, Piper Laurie",300000.0,USA,Spencer Susser,Comedy,1,English,106.0,Hesher,3337.0,"Spencer Susser, David Michod, Brian Charles Frank (story)",2010.0
3124,"Zoe Kazan, Jake Johnson, Frankie Shaw, Ron Livingston",11186.0,USA,Jenee LaMarque,Comedy,1,English,90.0,The Pretty One,3338.0,Jenee LaMarque,2013.0
3125,"Susan Bird, Don Blankenship, Ron Burris, Barbara Bush",119697.0,USA,Bill Haney,Documentary,1,English,95.0,The Last Mountain,3339.0,"Bill Haney, Peter Rhodes",2011.0
3126,"Aditya Roy Kapoor, Katrina Kaif, Tabu, Rahul Bhat",528799.0,India,Abhishek Kapoor,Drama,1,Hindi,131.0,Fitoor,3340.0,"Charles Dickens (novel), Abhishek Kapoor (screenplay), Supratik Sen (screenplay), Supratik Sen (dialogue)",2016.0
3127,"Ryan Gosling, Emma Stone, Amiee Conn, Terry Walters",151058124.0,USA,Damien Chazelle,Comedy,0,English,128.0,La La Land,3341.0,Damien Chazelle,2016.0
3128,"Tyler Perry, Cassi Davis, Patrice Lovely, Yousef Erakat",46649659.0,USA,Tyler Perry,Comedy,0,English,101.0,Boo 2! A Madea Halloween,3342.0,Tyler Perry,2017.0
3129,"Chris Evans, Mark Kassen, Marshall Bell, Brett Cullen",67071.0,USA,"Adam Kassen, Mark Kassen",Biography,1,English,100.0,Puncture,3343.0,"Paul Danziger (story), Chris Lopata, Ela Thier (story)",2011.0
3130,"Dylan O'Brien, Charlotte Vega, Christopher Bomford, Chris Webster",34449582.0,USA,Michael Cuesta,Action,0,English,112.0,American Assassin,3344.0,"Stephen Schiff (screenplay by), Michael Finch (screenplay by), Edward Zwick (screenplay by), Marshall Herskovitz (screenplay by), Vince Flynn (based on the novel by)",2017.0
3131,"James Gandolfini, Kristen Stewart, Melissa Leo, Joe Chrest",152857.0,UK,Jake Scott,Drama,1,English,110.0,Welcome to the Rileys,3345.0,Ken Hixon,2010.0
3132,"Ellen Barkin, Ezra Miller, Ellen Burstyn, Demi Moore",8464.0,USA,Sam Levinson,Comedy,1,English,119.0,Another Happy Day,3346.0,Sam Levinson,2011.0
3133,"Zackie Achmat, Peter Mugyenyi, Bill Clinton, William Hurt",28948.0,India,Dylan Mohan Gray,Documentary,1,English,87.0,Fire in the Blood,3347.0,Dylan Mohan Gray,2013.0
3134,"Eva Green, Asa Butterfield, Samuel L. Jackson, Judi Dench",87240689.0,USA,Tim Burton,Adventure,0,English,127.0,Miss Peregrine's Home for Peculiar Children,3348.0,"Ransom Riggs (based upon the novel written by), Jane Goldman (screenplay by)",2016.0
3135,"Ian McKellen, Martin Freeman, Richard Armitage, Ken Stott",187747747.0,New Zealand,Peter Jackson,Adventure,0,English,144.0,The Hobbit: The Battle of the Five Armies,3349.0,"Fran Walsh (screenplay), Philippa Boyens (screenplay), Peter Jackson (screenplay), Guillermo del Toro (screenplay), J.R.R. Tolkien (novel)",2014.0
