,Title,Year,Director,Writer,Actors,Genre,Language,Country,Runtime,BoxOffice
693,Beastly,2011,Daniel Barnz,"Daniel Barnz (screenplay), Alex Flinn (novel)","Alex Pettyfer, Justin Bradley, Mary-Kate Olsen, Dakota Johnson",Drama,English,USA,86,27854896
695,Being Elmo: A Puppeteer's Journey,2011,Constance Marks,"Philip Shane, Justin Weinstein","Whoopi Goldberg, Bill Barretta, Fran Brill, Carson Carr",Documentary,English,USA,80,302652
696,The Pruitt-Igoe Myth,2011,Chad Freidrichs,"Chad Freidrichs (script), Jaime Freidrichs (script)","Slyvester Brown, Irvin Dagen, Elmer Fiedler, Robert Fishman",Documentary,English,USA,79,44683
698,Paul,2011,Greg Mottola,"Simon Pegg, Nick Frost","Mia Stallard, Simon Pegg, Nick Frost, Jeremy Owen",Adventure,English,USA,104,37371385
701,Margin Call,2011,J.C. Chandor,J.C. Chandor,"Kevin Spacey, Paul Bettany, Jeremy Irons, Zachary Quinto",Drama,English,USA,107,600000
717,Contagion,2011,Steven Soderbergh,Scott Z. Burns,"Gwyneth Paltrow, Tien You Chui, Josie Ho, Daria Strokous",Drama,English,USA,106,75638743
719,The Cabin in the Woods,2011,Drew Goddard,"Joss Whedon, Drew Goddard","Kristen Connolly, Chris Hemsworth, Anna Hutchison, Fran Kranz",Comedy,English,USA,95,42043633
733,The Trouble with Bliss,2011,Michael Knowles,"Michael Knowles, Douglas Light (novel), Douglas Light","Michael C. Hall, Brie Larson, Peter Fonda, Glenn Kubota",Comedy,English,USA,97,10911
738,Mission: Impossible - Ghost Protocol,2011,Brad Bird,"Bruce Geller (television series ""Mission: Impossible""), Josh Appelbaum, Andre Nemec","Tom Cruise, Paula Patton, Simon Pegg, Jeremy Renner",Action,English,USA,132,209364921
745,Comic-Con Episode IV: A Fan's Hope,2011,Morgan Spurlock,"Jeremy Chilnick, Morgan Spurlock, Joss Whedon","Kevin Smith, Kenneth Branagh, Seth Rogen, Guillermo del Toro",Documentary,English,USA,88,34665
749,Simon & the Oaks,2011,Lisa Ohlin,"Marnie Blok (script writer), Marianne Fredriksson (based on the novel by), Lisa Ohlin (additional script writer), Oskar Soderlund (adaptation)","Bill Skarsgard, Helen Sjoholm, Jan Josef Liefers, Stefan Godicke",Drama,Swedish,Sweden,122,106875
750,Anonymous,2011,Roland Emmerich,John Orloff,"Rhys Ifans, Vanessa Redgrave, Sebastian Armesto, Rafe Spall",Drama,English,UK,130,4463292
751,Bernie,2011,Richard Linklater,"Skip Hollandsworth (based on the article in Texas Monthly by), Richard Linklater (screenplay), Skip Hollandsworth (screenplay)","Jack Black, Shirley MacLaine, Matthew McConaughey, Brady Coleman",Biography,English,USA,104,5900000
752,Ghost Rider: Spirit of Vengeance,2011,"Mark Neveldine, Brian Taylor","Scott M. Gimple (screenplay), Seth Hoffman (screenplay), David S. Goyer (screenplay), David S. Goyer (story)","Nicolas Cage, Violante Placido, Ciaran Hinds, Idris Elba",Action,English,USA,96,51774002
755,The Green Hornet,2011,Michel Gondry,"Seth Rogen, Evan Goldberg, George W. Trendle (radio series ""The Green Hornet"")","Seth Rogen, Jay Chou, Cameron Diaz, Tom Wilkinson",Action,English,USA,119,98000000
757,Pirates of the Caribbean: On Stranger Tides,2011,Rob Marshall,"Ted Elliott (screenplay), Terry Rossio (screenplay), Ted Elliott (screen story), Terry Rossio (screen story), Ted Elliott (characters), Terry Rossio (characters), Stuart Beattie (characters), Jay Wolpert (characters), Tim Powers (novel)","Johnny Depp, Penelope Cruz, Geoffrey Rush, Ian McShane",Action,English,USA,136,241063875
760,Killer Elite,2011,Gary McKendry,"Matt Sherring (screenplay), Ranulph Fiennes (book)","Jason Statham, Clive Owen, Robert De Niro, Dominic Purcell",Action,English,UK,116,25093607
764,Conan the Barbarian,2011,Marcus Nispel,"Thomas Dean Donnelly, Joshua Oppenheimer, Sean Hood, Robert E. Howard (character of Conan)","Jason Momoa, Stephen Lang, Rachel Nichols, Ron Perlman",Action,English,USA,113,21300000
768,The Art of Getting By,2011,Gavin Wiesen,Gavin Wiesen,"Freddie Highmore, Emma Roberts, Sasha Spielberg, Marcus Carl Franklin",Drama,English,USA,83,1429260
773,Rockstar,2011,Imtiaz Ali,"Imtiaz Ali, Muazzam Beg","Ranbir Kapoor, Nargis Fakhri, Shammi Kapoor, Kumud Mishra",Drama,Hindi,India,159,985912
782,Coriolanus,2011,Ralph Fiennes,"John Logan (screenplay), William Shakespeare (play)","Gerard Butler, Ralph Fiennes, Lubna Azabal, Ashraf Barhom",Drama,English,UK,123,487578
793,The Mill and the Cross,2011,Lech Majewski,"Michael Francis Gibson (screenplay), Lech Majewski (screenplay)","Rutger Hauer, Michael York, Charlotte Rampling, Joanna Litwin",Drama,English,Poland,92,185261
796,Mars Needs Moms,2011,Simon Wells,"Simon Wells (screenplay), Wendy Wells (screenplay), Berkeley Breathed (book)","Seth Green, Dan Fogler, Joan Cusack, Elisabeth Harnois",Animation,English,USA,88,21379315
798,Win Win,2011,Tom McCarthy,"Tom McCarthy (screenplay), Tom McCarthy (story), Joe Tiboni (story)","Paul Giamatti, Amy Ryan, Bobby Cannavale, Jeffrey Tambor",Comedy,English,USA,106,10100000
809,Your Sister's Sister,2011,Lynn Shelton,Lynn Shelton,"Michael Harring, Mark Duplass, Mike Birbiglia, Emily Blunt",Comedy,English,USA,90,1041358
817,Bellflower,2011,Evan Glodell,Evan Glodell,"Evan Glodell, Jessie Wiseman, Tyler Dawson, Rebekah Brandes",Action,English,USA,106,167242
826,Friends with Benefits,2011,Will Gluck,"Keith Merryman (screenplay), David A. Newman (screenplay), Will Gluck (screenplay), Harley Peyton (story), Keith Merryman (story), David A. Newman (story)","Justin Timberlake, Mila Kunis, Patricia Clarkson, Jenna Elfman",Comedy,English,USA,109,55802754
828,Answers to Nothing,2011,Matthew Leutwyler,"Ric Barbera (additional dialogue by), Matthew Leutwyler (story), Matthew Leutwyler, Gillian Vigman","Sam Page, Caitlin Gerard, Chuck McCollum, Julie Benz",Drama,English,USA,124,22029
830,Hara-Kiri: Death of a Samurai,2011,Takashi Miike,"Kikumi Yamagishi (screenplay), Yasuhiko Takiguchi (novel)","Koji Yakusho, Munetaka Aoki, Naoto Takenaka, Hikari Mitsushima",Drama,Japanese,Japan,128,60201
833,Restless City,2011,Andrew Dosunmu,Eugene M. Gussenhoven,"Osas Ighodaro Ajibade, Herve Diese, Momo Dione, Ger Duany",Drama,English,USA,80,8106
841,The Help,2011,Tate Taylor,"Tate Taylor (screenplay), Kathryn Stockett (novel)","Emma Stone, Viola Davis, Bryce Dallas Howard, Octavia Spencer",Drama,English,USA,146,169705587
846,I Am Number Four,2011,D.J. Caruso,"Alfred Gough (screenplay), Miles Millar (screenplay), Marti Noxon (screenplay), Jobie Hughes (novel), James Frey (novel)","Alex Pettyfer, Timothy Olyphant, Teresa Palmer, Dianna Agron",Action,English,USA,111,55086029
851,Touchback,2011,Don Handfield,Don Handfield (screenplay),"Brian Presley, Melanie Lynskey, Kurt Russell, Christine Lahti",Drama,English,USA,118,204068
852,Dream House,2011,Jim Sheridan,David Loucka,"Daniel Craig, Naomi Watts, Rachel Weisz, Elias Koteas",Drama,English,USA,84,21300000
853,Red Dog,2011,Kriv Stenders,"Daniel Taplitz (screenplay), Louis de Bernieres (book)","Josh Lucas, Rachael Taylor, Rohan Nichol, Luke Ford",Biography,English,Australia,92,14013831
854,Monsieur Lazhar,2011,Philippe Falardeau,"Philippe Falardeau (screenplay), Evelyne de la Cheneliere (play)","Mohamed Fellag, Sophie Nelisse, Emilien Neron, Marie-Eve Beauregard",Comedy,French,Canada,94,2009041
877,There Be Dragons,2011,Roland Joffe,Roland Joffe,"Charlie Cox, Wes Bentley, Dougray Scott, Rodrigo Santoro",Biography,English,Spain,122,1065439
880,The Intouchables,2011,"Olivier Nakache, Eric Toledano","Olivier Nakache, Philippe Pozzo di Borgo (adapted from his autobiographical tale Le Second Souffle), Eric Toledano","Francois Cluzet, Omar Sy, Anne Le Ny, Audrey Fleurot",Biography,French,France,112,13179837
905,Sanctum,2011,Alister Grierson,"John Garvin, Andrew Wight, Andrew Wight (story)","Richard Roxburgh, Ioan Gruffudd, Rhys Wakefield, Alice Parkinson",Adventure,English,USA,108,22300000
916,October Baby,2011,"Andrew Erwin, Jon Erwin","Jon Erwin, Theresa Preston, Jon Erwin (story), Andrew Erwin (story), Theresa Preston (story), Cecil Stokes (story)","Rachel Hendrix, Jason Burkey, John Schneider, Jennifer Price",Drama,English,USA,107,5355847
917,Trishna,2011,Michael Winterbottom,"Michael Winterbottom (screenplay), Thomas Hardy (novel)","Freida Pinto, Riz Ahmed, Mita Vasisht, Harish Khanna",Drama,English,UK,117,240381
937,Source Code,2011,Duncan Jones,Ben Ripley,"Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga, Jeffrey Wright",Sci-Fi,English,USA,93,54696902
938,The Inbetweeners Movie,2011,Ben Palmer,"Iain Morris, Damon Beesley","Simon Bird, James Buckley, Blake Harrison, Joe Thomas",Comedy,English,UK,97,30825490
954,17 Girls,2011,"Delphine Coulin, Muriel Coulin","Delphine Coulin, Muriel Coulin","Louise Grinberg, Juliette Darche, Roxane Duran, Esther Garrel",Drama,French,France,86,15002
967,The Moth Diaries,2011,Mary Harron,"Rachel Klein (novel), Mary Harron (screenplay)","Sarah Bolger, Anne Day-Jones, Sarah Gadon, Valerie Tian",Drama,English,Canada,82,3838
972,"Oslo, August 31st",2011,Joachim Trier,"Pierre Drieu La Rochelle (novel), Joachim Trier, Eskil Vogt","Anders Danielsen Lie, Malin Crepin, Aksel Thanke, Hans Olav Brenner",Drama,Norwegian,Norway,95,62068
974,Our Idiot Brother,2011,Jesse Peretz,"Jesse Peretz (story), Evgenia Peretz (story), David Schisgall (story), Evgenia Peretz (screenplay), David Schisgall (screenplay)","Paul Rudd, Nick Sullivan, Francesca Papalia, Bob Stephenson",Comedy,English,USA,90,24600000
975,Beginning of the Great Revival,2011,"Sanping Han(co-director), Jianxin Huang(co-director)","Zhe Dong, Jung Li Guong, Jianxin Huang","Bingbing Fan, Daniel Wu, John Woo, Yun-Fat Chow",Drama,Mandarin,China,124,151305
981,Winnie Mandela,2011,Darrell Roodt,"Anne Marie du Preez Bezdrob (inspired by and based upon the book ""Winnie Mandela: A Life""), Andre Pieterse (screenplay), Darrell Roodt (screenplay), Paul Ian Johnson (original treatment)","Jennifer Hudson, Terrence Howard, Elias Koteas, Wendy Crewson",Biography,English,South Africa,104,61847
994,In the Land of Blood and Honey,2011,Angelina Jolie,Angelina Jolie,"Zana Marjanovic, Goran Kostic, Rade Serbedzija, Vanessa Glodjo",Drama,Bosnian,USA,127,301305
997,The Human Centipede II (Full Sequence),2011,Tom Six,Tom Six,"Laurence R. Harvey, Ashlynn Yennie, Maddi Black, Kandace Caine",Drama,English,USA,91,122890
998,Attack the Block,2011,Joe Cornish,Joe Cornish,"Jodie Whittaker, John Boyega, Alex Esmail, Leeon Jones",Action,English,UK,88,800000
1002,The Roommate,2011,Christian E. Christiansen,Sonny Mallhi,"Leighton Meester, Minka Kelly, Cam Gigandet, Aly Michalka",Drama,English,USA,91,37300107
1004,North Sea Texas,2011,Bavo Defurne,"Andre Sollie (novel), Bavo Defurne, Yves Verbraeken","Ben Van den Heuvel, Eva van der Gucht, Thomas Coumans, Katelijne Damen",Drama,Dutch,Belgium,94,16710
1006,The Sorcerer and the White Snake,2011,Siu-Tung Ching,Tan Cheung,"Jet Li, Shengyi Huang, Raymond Lam, Charlene Choi",Action,Mandarin,China,100,10575
1012,Chicken with Plums,2011,"Vincent Paronnaud, Marjane Satrapi","Marjane Satrapi, Vincent Paronnaud, Marjane Satrapi (comic book)","Mathieu Amalric, Edouard Baer, Maria de Medeiros, Golshifteh Farahani",Comedy,French,France,93,253705
1020,Patiala House,2011,Nikkhil Advani,"Nikkhil Advani (story & screenplay), Earl D'Souza (lyrics), Anvita Dutt Guptan (dialogues), Harshdeep Kaur (lyrics)","Rishi Kapoor, Dimple Kapadia, Akshay Kumar, Anushka Sharma Kohli",Drama,Hindi,India,140,644010
1028,The Well-Digger's Daughter,2011,Daniel Auteuil,"Marcel Pagnol (early screenplay), Daniel Auteuil (adaptation)","Daniel Auteuil, Kad Merad, Sabine Azema, Jean-Pierre Darroussin",Drama,French,France,107,385406
1034,One Day,2011,Lone Scherfig,"David Nicholls (screenplay), David Nicholls (book)","Anne Hathaway, Jim Sturgess, Tom Mison, Jodie Whittaker",Drama,English,USA,107,13766014
1037,Unknown,2011,Jaume Collet-Serra,"Oliver Butcher (screenplay), Stephen Cornwell (screenplay), Didier Van Cauwelaert (novel)","Liam Neeson, Diane Kruger, January Jones, Aidan Quinn",Action,English,UK,113,63677735
1039,The Ambassador,2011,Mads Brugger,"Mads Brugger (original idea), Mads Brugger, Maja Jul Larsen",Mads Brugger,Documentary,Danish,Denmark,93,27503
1053,The Salt of Life,2011,Gianni Di Gregorio,"Valerio Attanasio, Gianni Di Gregorio","Gianni Di Gregorio, Valeria De Franciscis, Alfonso Santagata, Elisabetta Piccolomini",Comedy,Italian,Italy,90,200146
1056,The Divide,2011,Xavier Gens,"Karl Mueller, Eron Sheean","Lauren German, Michael Biehn, Milo Ventimiglia, Courtney B. Vance",Action,English,USA,112,18000
1066,Sidewalls,2011,Gustavo Taretto,Gustavo Taretto,"Javier Drolas, Miguel Dedovich, Pilar Lopez de Ayala, Miguel Alvarez",Comedy,Spanish,Argentina,95,1304
1069,Hide Away,2011,Chris Eyre,Peter Vanderwall,"Josh Lucas, Ayelet Zurer, James Cromwell, Jon Tenney",Drama,English,USA,88,29604
1073,The Family Tree,2011,Vivi Friedman,Mark Lisson,"Rachael Leigh Cook, Hope Davis, Dermot Mulroney, Max Thieriot",Comedy,English,Australia,87,3658
1082,Like Crazy,2011,Drake Doremus,"Drake Doremus, Ben York Jones","Anton Yelchin, Felicity Jones, Jennifer Lawrence, Charlie Bewley",Drama,English,USA,86,3388210
1088,Higher Ground,2011,Vera Farmiga,"Carolyn S. Briggs (screenplay), Tim Metcalfe (screenplay), Carolyn S. Briggs (memoir ""This Dark World"")","Joshua Leonard, Norbert Leo Butz, Michael Chernus, Vera Farmiga",Drama,English,USA,109,841056
1092,Spy Kids 4: All the Time in the World,2011,Robert Rodriguez,Robert Rodriguez,"Jessica Alba, Joel McHale, Rowan Blanchard, Mason Cook",Action,English,USA,89,38536376
1113,Tonight You're Mine,2011,David Mackenzie,Thomas Leveritt (screenplay),"Rebecca Benson, Luke Treadaway, Mathew Baynton, Natalia Tena",Comedy,English,UK,80,5086
1115,Season of the Witch,2011,Dominic Sena,Bragi F. Schut,"Nicolas Cage, Ron Perlman, Stephen Campbell Moore, Stephen Graham",Action,English,USA,95,24800000
1129,A Little Bit of Heaven,2011,Nicole Kassell,Gren Wells,"Kate Hudson, Gael Garcia Bernal, Kathy Bates, Lucy Punch",Comedy,English,USA,106,453167
1136,The Black Power Mixtape 1967-1975,2011,Goran Olsson,Goran Olsson,"Abiodun Oyewole, Stokely Carmichael, Talib Kweli, Mable Carmichael",Documentary,English,Sweden,100,167360
1154,Polisse,2011,Maiwenn,"Maiwenn (screenplay), Emmanuelle Bercot (screenplay)","Karin Viard, Joey Starr, Marina Fois, Nicolas Duvauchelle",Crime,French,France,127,100000
1161,Horrible Bosses,2011,Seth Gordon,"Michael Markowitz (screenplay), John Francis Daley (screenplay), Jonathan Goldstein (screenplay), Michael Markowitz (story)","Jason Bateman, Steve Wiebe, Kevin Spacey, Charlie Day",Comedy,English,USA,98,116900000
1175,War Horse,2011,Steven Spielberg,"Lee Hall (screenplay), Richard Curtis (screenplay), Michael Morpurgo (novel), Nick Stafford (stage play)","Jeremy Irvine, Peter Mullan, Emily Watson, Niels Arestrup",Drama,English,USA,146,79883359
1176,The Adjustment Bureau,2011,George Nolfi,"George Nolfi (screenplay), Philip K. Dick (short story ""Adjustment Team"")","Matt Damon, Emily Blunt, Lisa Thoreson, Florence Kastriner",Romance,English,USA,106,62453315
1179,Hunky Dory,2011,Marc Evans,Laurence Coriat (screenplay),"Minnie Driver, Kristian Gwilliam, Aneurin Barnard, Tom Rhys Harries",Comedy,English,UK,110,14174
1180,The Perfect Family,2011,Anne Renton,"Paula Goldberg (story), Claire V. Riley (screenplay)","Kathleen Turner, Emily Deschanel, Jason Ritter, Michael McGrady",Comedy,English,USA,84,107721
1181,Kung Fu Panda 2,2011,Jennifer Yuh Nelson,"Jonathan Aibel, Glenn Berger","Jack Black, Angelina Jolie, Dustin Hoffman, Gary Oldman",Animation,English,USA,90,165230261
1192,African Cats,2011,"Keith Scholey, Alastair Fothergill(co-director)","Keith Scholey (narration written by), John Truby (narration written by), Keith Scholey (original story), Owen Newman (original story)","Samuel L. Jackson, Patrick Stewart, Mara",Documentary,English,USA,89,15415270
1195,Revenge of the Electric Car,2011,Chris Paine,"P.G. Morgan, Chris Paine","Tim Robbins, Dan Neil, Danny DeVito, Ray Wert",Documentary,English,USA,90,150307
1198,Corman's World: Exploits of a Hollywood Rebel,2011,Alex Stapleton,Alex Stapleton (by),"Paul W.S. Anderson, Allan Arkush, Eric Balfour, Paul Bartel",Documentary,English,USA,95,7000
1205,Shaolin,2011,Benny Chan,"Alan Yuen (original screenplay), Chi Kwong Cheung, Quiyu Wang, Kam Cheong Chan, Tan Cheung","Shaoqun Yu, Chen Zhiui, Xing Yu, Jing Wu",Action,Mandarin,Hong Kong,131,42256
1211,"Crazy, Stupid, Love.",2011,"Glenn Ficarra, John Requa",Dan Fogelman,"Steve Carell, Ryan Gosling, Julianne Moore, Emma Stone",Comedy,English,USA,118,83300000
1212,Melancholia,2011,Lars von Trier,Lars von Trier,"Kirsten Dunst, Charlotte Gainsbourg, Alexander Skarsgard, Brady Corbet",Drama,English,Denmark,135,2900000
1227,Machine Gun Preacher,2011,Marc Forster,Jason Keller,"Gerard Butler, Michelle Monaghan, Kathy Baker, Michael Shannon",Action,English,USA,129,400000
1238,Blitz,2011,Elliott Lester,"Nathan Parker (screenplay), Ken Bruen (novel)","Jason Statham, Paddy Considine, Aidan Gillen, Zawe Ashton",Action,English,UK,97,266148
1240,Bonsai,2011,Cristian Jimenez,"Cristian Jimenez, Alejandro Zambra (novel)","Diego Noguera, Alicia Fehrmann, Andres Waas, Nathalia Galgani",Drama,Spanish,Chile,95,21163
1241,Dolphin Tale,2011,Charles Martin Smith,"Karen Janszen, Noam Dromi","Harry Connick Jr., Ashley Judd, Nathan Gamble, Kris Kristofferson",Drama,English,Canada,113,65099999
1243,Desi Boyz,2011,Rohit Dhawan,"Rohit Dhawan (screenplay), Rohit Dhawan (story), Renuka Kunzru (dialogue), Milap Zaveri (additional screenplay)","Akshay Kumar, John Abraham, Deepika Padukone, Chitrangda Singh",Comedy,Hindi,India,122,1066167
1244,Starry Starry Night,2011,Tom Lin,"Jimmy Liao (book), Tom Lin (screenplay)","Jiao Xu, Hui-Min Lin, Rene Liu, Harlem Yu",Drama,Mandarin,Taiwan,99,4375
1258,"Connected: An Autoblogography About Love, Death & Technology",2011,Tiffany Shlain,"Tiffany Shlain, Ken Goldberg, Carlton Evans, Sawyer Steele","Ken Goldberg, Peter Coyote, Leonard Shlain, Tiffany Shlain",Documentary,English,USA,82,13304
1260,Salmon Fishing in the Yemen,2011,Lasse Hallstrom,"Simon Beaufoy, Paul Torday (novel)","Amr Waked, Emily Blunt, Catherine Steadman, Tom Mison",Comedy,English,UK,107,4700000
1261,Straw Dogs,2011,Rod Lurie,"Rod Lurie (screenplay), David Zelag Goodman (earlier screenplay), Sam Peckinpah (earlier screenplay), Gordon Williams (novel)","James Marsden, Kate Bosworth, Alexander Skarsgard, James Woods",Action,English,USA,110,10324441
1269,Sucker Punch,2011,Zack Snyder,"Zack Snyder (screenplay), Steve Shibuya (screenplay), Zack Snyder (story)","Emily Browning, Abbie Cornish, Jena Malone, Vanessa Hudgens",Action,English,USA,110,36381716
1270,Take This Waltz,2011,Sarah Polley,Sarah Polley,"Michelle Williams, Seth Rogen, Luke Kirby, Sarah Silverman",Comedy,English,Canada,116,1100000
1272,Return,2011,Liza Johnson,Liza Johnson,"Linda Cardellini, Michael Shannon, John Slattery, Talia Balsam",Drama,English,USA,97,6717
1277,Something Borrowed,2011,Luke Greenfield,"Jennie Snyder Urman (screenplay), Emily Giffin (novel)","Ginnifer Goodwin, Kate Hudson, Colin Egglesfield, John Krasinski",Comedy,English,USA,112,39000000
1286,A Better Life,2011,Chris Weitz,"Eric Eason (screenplay), Roger L. Simon (story)","Demian Bichir, Eddie 'Piolin' Sotelo, Joaquin Cosio, Jose Julian",Drama,English,USA,98,1754319
1290,Albert Nobbs,2011,Rodrigo Garcia,"Gabriella Prekop (screenplay), John Banville (screenplay), Glenn Close (screenplay), George Moore (novel), Istvan Szabo (screen story)","Glenn Close, Antonia Campbell-Hughes, Mia Wasikowska, Pauline Collins",Drama,English,UK,113,3014541
